Country,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Code,Annual CO₂ emissions
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.67,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.03,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.12,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,24.91,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.75,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.63,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.06,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.58,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.15,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,25.07,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,27.35,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Potatoes,2002,194173,1083.0,42482.56,26.49,IND,1021664400.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
India,Maize,2004,19073,1083.0,35113.0,26.11,IND,1125096300.0
